SERIAL_NUMBER,LIST_YEAR,DATE_RECORDED,TOWN,ADDRESS,ASSESSED_VALUE,SALE_AMOUNT,SALES_RATIO,PROPERTY_TYPE,RESIDENTIAL_TYPE,NON_USE_CODE,ASSESSOR_REMARKS,OPM_REMARKS,LOCATION,CREATED_AT
40447,2004,2005-07-19,Cheshire,COOK HL RD &,8040.0,15000.0,0.536,,,,,,,2023-06-09 15:12:16.759543
40370,2004,2005-07-19,Brookfield,12 PARK LN,299500.0,589900.0,0.507713172,,,7,,,,2023-06-09 15:11:16.848419
40505,2004,2005-07-01,East Haven,19 ELM ST,113100.0,309000.0,0.366019417,,,,,,,2023-06-09 14:53:16.865376
42836,2004,2005-08-10,Waterbury,1892 E MAIN ST,73500.0,75000.0,0.98,,,,,,,2023-06-09 15:36:16.702228
40786,2004,2005-07-07,Torrington,77 CIDER ML XING,26600.0,30000.0,0.886666667,,,3,,,,2023-06-09 15:01:16.702198
40568,2004,2005-07-22,Newtown,42 ECHO VLY RD,299530.0,600000.0,0.499216667,,,,,,,2023-06-09 15:15:11.820529
40352,2004,2005-07-25,Ledyard,23 S GLENWOODS RD,136640.0,309000.0,0.442200647,,,,,,,2023-06-09 15:16:16.834164
40432,2004,2005-07-05,Avon,4 SAW ML RD,234530.0,450000.0,0.521177778,,,,,,,2023-06-09 14:58:16.755857
40284,2004,2005-07-25,Stafford,4 WESTFORD LN,72870.0,185000.0,0.393891892,,,,,,,2023-06-09 15:17:16.778949
40294,2004,2005-08-02,Canton,32 CHERRY BRK RD,256640.0,490000.0,0.523755102,,,,,,,2023-06-09 15:29:16.935029
40751,2004,2005-08-05,Enfield,5 CAROL ST,87640.0,248000.0,0.353387097,,,,,,,2023-06-09 15:33:11.789050
40524,2004,2005-07-15,South Windsor,80 HIGH ST,154330.0,283000.0,0.545335689,,,21,,,,2023-06-09 15:07:16.720011
41000,2004,2005-07-07,Milford,118 MONROE ST,79170.0,277000.0,0.285812274,,,,,,POINT (-73.08155 41.19911),2023-06-09 15:00:16.725052
46852,2004,2005-07-25,Hamden,30 WOODBINE ST,99610.0,300000.0,0.332033333,,,,,,,2023-06-09 15:17:16.778949
40425,2004,2005-07-26,Watertown,224 KIMBERLY LN,241700.0,445000.0,0.543146067,,,,,,,2023-06-09 15:18:16.806490
40399,2004,2005-08-03,Brookfield,9 CANTERBURY CT,62120.0,175000.0,0.354971429,,,,,,,2023-06-09 15:30:16.709917
40297,2004,2005-07-01,Berlin,324 SAVAGE HL RD,103000.0,242500.0,0.424742268,,,,,,,2023-06-09 14:55:11.714441
40308,2004,2005-07-29,Ellington,18 FARMSTEAD LN,81910.0,202500.0,0.404493827,,,,,,,2023-06-09 15:23:16.842191
42002,2004,2005-08-03,New Haven,179 PINE ST,73920.0,185000.0,0.399567568,,,,,,,2023-06-09 15:31:11.867138
40542,2004,2005-07-20,South Windsor,LT 015 PLEASANT VLY,39820.0,125000.0,0.31856,,,,,,,2023-06-09 15:12:16.759543
40591,2004,2005-08-10,Farmington,275 NEW BRITAIN AVE,80240.0,175000.0,0.458514286,,,,,,,2023-06-09 15:37:16.718357
40538,2004,2005-08-01,Ridgefield,520 1 MAIN ST,456460.0,900000.0,0.507177778,,,,,,,2023-06-09 15:26:11.767496
41998,2004,2005-08-03,New Haven,2 IRA ST,120680.0,318000.0,0.379496855,,,,,,POINT (-72.89541 41.26597),2023-06-09 15:30:16.709917
40482,2004,2005-07-29,Wethersfield,79-81 CHURCH ST,162500.0,260375.0,0.624099856,,,25,,,,2023-06-09 15:23:16.842191
41498,2004,2005-07-06,Hartford,295-301 FRANKLIN AVE,175070.0,410000.0,0.427,,,6,,,,2023-06-09 14:58:16.755857
40953,2004,2005-07-29,West Haven,79 MAY ST EXT,73920.0,232000.0,0.31862069,,,,,,,2023-06-09 15:24:16.721000
40388,2004,2005-08-03,East Hampton,9 BATES DR,128050.0,285000.0,0.449298246,,,,,,,2023-06-09 15:30:16.709917
41017,2004,2005-07-08,Fairfield,1082 N BENSON RD,227290.0,570000.0,0.398754386,,,,,,,2023-06-09 15:01:16.702198
40500,2004,2005-07-18,Vernon,6 BRADLEY DR,90130.0,75000.0,1.201733333,,,1,,,,2023-06-09 15:10:16.740441
42295,2004,2005-07-06,Stamford,33 VIRGIL ST 7,46620.0,155000.0,0.300774194,,,,,,,2023-06-09 14:58:16.755857
40463,2004,2005-07-29,Stonington,29 WINTHROP AVE,111300.0,302250.0,0.368238213,,,,,,,2023-06-09 15:23:16.842191
40573,2004,2005-08-10,Southbury,HULLS HL RD,336060.0,849000.0,0.395830389,,,16,,,,2023-06-09 15:36:16.702228
40093,2004,2005-07-08,Harwinton,597 LITCHFIELD RD,82960.0,117000.0,0.709059829,,,,,,,2023-06-09 15:02:11.704908
40556,2004,2005-07-28,Farmington,3A TALCOTT GLN,96980.0,214000.0,0.45317757,,,,,,POINT (-72.7957 41.74074),2023-06-09 15:21:11.802916
40877,2004,2005-07-29,Wallingford,235 JUDD SQ,24600.0,88000.0,0.279545455,,,,,,,2023-06-09 15:22:16.839850
40930,2004,2005-08-02,Middletown,295 CARRIAGE XING LN,63590.0,149000.0,0.426778523,,,,,,,2023-06-09 15:29:16.935029
40294,2004,2005-08-15,Granby,10 THRONEBROOK RD,70000.0,163000.0,0.429447853,,,,,,,2023-06-09 15:41:11.727517
42456,2004,2005-07-22,Stamford,74 STANDISH RD UT 18G 3,55440.0,255000.0,0.217411765,,,,,,,2023-06-09 15:15:11.820529
41376,2004,2005-08-10,New Britain,289 4F BRITTANY FARMS,74200.0,132000.0,0.562121212,,,,,,,2023-06-09 15:36:16.702228
41677,2004,2005-07-22,Danbury,POCONO PT RD,20900.0,7000.0,2.985714286,,,3,,,,2023-06-09 15:16:16.834164
40819,2004,2005-07-07,East Hartford,52-54 JERRY RD,87760.0,249000.0,0.352449799,,,,,,POINT (-72.63211 41.73088),2023-06-09 15:00:16.725052
41285,2004,2005-07-21,New Britain,142 ROXBURY RD,76160.0,209500.0,0.36353222,,,,,,,2023-06-09 15:14:11.664587
41602,2004,2005-07-12,Danbury,62 FEDERAL RD,1118200.0,492000.0,2.272764228,,,8,,,POINT (-73.42965 41.407),2023-06-09 15:05:11.681631
40124,2004,2005-07-15,Preston,42 PIERCE RD,2022200.0,28000.0,72.22142857,,,25,,,,2023-06-09 15:07:16.720011
43188,2004,2005-08-15,Bridgeport,55C MENCEL CIR,54102.0,120000.0,0.45085,,,,,,,2023-06-09 15:40:11.705161
40840,2004,2005-08-10,Westport,30 CROSS HWY,807200.0,2150000.0,0.37544186,,,7,,,POINT (-73.3562 41.15714),2023-06-09 15:37:16.718357
40408,2004,2005-08-10,Brookfield,17 ACORN LN,93870.0,236000.0,0.397754237,,,,,,,2023-06-09 15:37:16.718357
40755,2004,2005-08-05,Enfield,84 SOUTH RD,68600.0,160000.0,0.42875,,,14,,,POINT (-72.56176 41.98019),2023-06-09 15:33:11.789050
41999,2004,2005-08-03,New Haven,124 COURT ST UT 606,36750.0,130000.0,0.282692308,,,,,,,2023-06-09 15:31:11.867138
40404,2004,2005-07-27,Killingly,1056 HIGH ST,72010.0,21054.0,3.420252684,,,8,,,POINT (-71.88673 41.84429),2023-06-09 15:20:11.681819
40352,2004,2005-08-12,Plainville,3 ROSEMONT DR,59000.0,157000.0,0.375796178,,,,,,,2023-06-09 15:39:11.845186
42756,2004,2005-07-22,Waterbury,53 WESTVIEW ST,58450.0,55000.0,1.062727273,,,1,,,POINT (-73.02858 41.53831),2023-06-09 15:14:11.664587
40295,2004,2005-08-15,Granby,18 CIDER ML HTS,217770.0,410000.0,0.531146341,,,,,,,2023-06-09 15:40:11.705161
41496,2004,2005-07-05,Hartford,9-11 BENTON ST,36680.0,120000.0,0.305666667,,,,,,,2023-06-09 14:57:11.729739
40970,2004,2005-08-16,East Hartford,251 OAK ST,95680.0,191000.0,0.500942408,,,,,,,2023-06-09 15:41:11.727517
42349,2004,2005-07-12,Stamford,180 TURN OF RVR RD 7B,207690.0,650000.0,0.319523077,,,,,,,2023-06-09 15:04:16.784212
40088,2004,2005-07-08,Ashford,SUNSET DR,4300.0,6000.0,0.716666667,,,24,,,,2023-06-09 15:02:11.704908
40605,2004,2005-08-11,Newington,16 HOPKINS,81480.0,170000.0,0.479294118,,,,,,,2023-06-09 15:38:16.691129
40489,2004,2005-08-03,Avon,7 CLOVER CT,117040.0,233500.0,0.50124197,,,,,,,2023-06-09 15:30:16.709917
40320,2004,2005-07-11,Bethel,6 SHELTER ROCK RD,270100.0,585000.0,0.461709402,,,,,,,2023-06-09 15:03:11.793148
49004,2004,2005-07-21,Lebanon,32 GOSHEN HILL RD,0.0,0.0,0.0,,,29,,,,2023-06-09 15:13:12.007931
40864,2004,2005-07-19,East Hartford,113 CONCORD ST,63070.0,174900.0,0.360606061,,,,,,,2023-06-09 15:11:16.848419
42990,2004,2005-07-28,Bridgeport,186 8 COTTAGE ST,108640.0,253000.0,0.429407115,,,,,,,2023-06-09 15:21:11.802916
40330,2004,2005-08-08,Ellington,ORCHARD ST,540.0,8000.0,0.0675,,,28,,,,2023-06-09 15:35:11.709436
41555,2004,2005-07-15,Hartford,45-51 WILLARD ST 1DR,7700.0,48000.0,0.160416667,,,7,,,,2023-06-09 15:07:16.720011
40755,2004,2005-08-16,Glastonbury,406 TALL TIMBERS RD,329300.0,619900.0,0.531214712,,,,,,,2023-06-09 15:41:11.727517
40354,2004,2005-07-29,Rocky Hill,311 FRANCE ST,304020.0,510000.0,0.596117647,,,,,,,2023-06-09 15:24:16.721000
40327,2004,2005-08-01,Clinton,16 CHESTNUT ST,69200.0,207800.0,0.333012512,,,,,,,2023-06-09 15:25:11.704556
40411,2004,2005-08-08,Darien,2110 BOSTON POST RD,762370.0,1975000.0,0.386010127,,,,,,POINT (-73.49064 41.0596),2023-06-09 15:34:12.013441
42600,2004,2005-07-13,Waterbury,31 THRUSHWOOD PL,80640.0,200000.0,0.4032,,,,,,,2023-06-09 15:05:11.681631
40883,2004,2005-07-26,East Hartford,229 ELLINGTON RD UT E,22300.0,110000.0,0.202727273,,,,,,,2023-06-09 15:19:16.851789
41762,2004,2005-07-06,New Haven,364 LEGION AVE,69370.0,165000.0,0.420424242,,,,,,,2023-06-09 14:59:11.729205
41270,2004,2005-07-19,New Britain,103 ELBRIDGE RD,135170.0,272000.0,0.496948529,,,,,,,2023-06-09 15:11:16.848419
40984,2004,2005-08-02,Norwich,14 PEARL ST,84000.0,195000.0,0.430769231,,,,,,POINT (-72.08719 41.52466),2023-06-09 15:30:16.709917
42776,2004,2005-07-06,Bridgeport,164 LOFTUS CIR,162960.0,338000.0,0.482130178,,,,,,,2023-06-09 14:59:11.729205
40476,2004,2005-06-30,Southbury,60 MAPLE TREE HL RD,311420.0,620000.0,0.502290323,,,,,,,2023-06-09 14:52:56.443116
43050,2004,2005-08-02,Bridgeport,292-296 ORCHARD ST,119140.0,230000.0,0.518,,,,,,,2023-06-09 15:29:16.935029
40385,2004,2005-07-27,Brookfield,4 ARBOR DRIVE,58170.0,175000.0,0.3324,,,,,,POINT (-73.39024 41.46374),2023-06-09 15:19:16.851789
40417,2004,2005-08-09,New Canaan,85 LUKES WOOD RD,3094000.0,5600000.0,0.5525,,,,,,,2023-06-09 15:36:16.702228
40240,2004,2005-07-05,Plymouth,20 N LAKESIDE DR,42700.0,95000.0,0.449473684,,,,,,,2023-06-09 14:57:11.729739
49996,2004,2005-07-11,Salem,INDIAN FIELD CAMP L165,0.0,20000.0,0.0,,,25,,,,2023-06-09 15:03:11.793148
41404,2004,2005-08-10,Meriden,117 JEFFREY LN,103670.0,287000.0,0.361219512,,,,,,,2023-06-09 15:37:16.718357
40109,2004,2005-07-13,North Stonington,18 MYSTIC RD,91490.0,210000.0,0.435666667,,,,,,,2023-06-09 15:06:16.712913
42060,2004,2005-08-12,New Haven,131 EAGLE ST,136920.0,429500.0,0.31878929,,,,,,,2023-06-09 15:39:11.845186
40284,2004,2005-08-05,Putnam,21 MECHANICS ST,89000.0,230000.0,0.386956522,,,,,,POINT (-71.89953 41.92362),2023-06-09 15:33:11.789050
42635,2004,2005-08-01,Waterbury,78 ROYAL OAK DR,109620.0,350000.0,0.3132,,,,,,,2023-06-09 15:27:16.688004
41197,2004,2005-07-01,New Britain,25 BENSON ST,72520.0,168000.0,0.431666667,,,,,,,2023-06-09 14:55:11.714441
40357,2004,2005-07-01,East Lyme,321 CHESTERFIELD RD,174160.0,369000.0,0.47197832,,,,,,,2023-06-09 14:56:11.832913
41523,2004,2005-06-30,Danbury,9 FARVIEW AVE 1-2,109600.0,263000.0,0.416730038,,,,,,POINT (-73.46158 41.39928),2023-06-09 14:52:56.443116
42365,2004,2005-07-13,Stamford,72 SPRUCE ST,2292430.0,100000.0,22.9243,,,8,,,POINT (-73.5499 41.05055),2023-06-09 15:05:11.681631
40879,2004,2005-07-25,Middletown,53 CARRIAGE XING,56760.0,104000.0,0.545769231,,,,,,,2023-06-09 15:17:16.778949
40208,2004,2005-08-02,Weston,9 TREADWELL CT,597730.0,1025000.0,0.58315122,,,7,,,,2023-06-09 15:28:16.713768
41554,2004,2005-07-05,Danbury,1 BEAVER BRK RD UT 38,52400.0,96500.0,0.543005181,,,,,,,2023-06-09 14:58:16.755857
42000,2004,2005-08-09,Norwalk,19 MILLS ST,262080.0,2500.0,104.832,,,6,,,,2023-06-09 15:36:16.702228
41020,2004,2005-07-29,West Hartford,34 MOHEGAN DR,102130.0,264900.0,0.385541714,,,,,,,2023-06-09 15:24:16.721000
41740,2004,2005-07-01,New Haven,188 LIVINGSTON ST,266070.0,755000.0,0.352410596,,,,,,POINT (-72.91337 41.32442),2023-06-09 14:55:11.714441
40826,2004,2005-08-10,New Milford,2 CANTERBURY ARMS,26040.0,139500.0,0.186666667,,,,,,POINT (-73.41888 41.58815),2023-06-09 15:36:16.702228
40806,2004,2005-07-14,Torrington,59 BARBER ST,83800.0,163000.0,0.514110429,,,,,,,2023-06-09 15:07:16.720011
40448,2004,2005-07-19,Cheshire,17 STONEGATE CIR,388030.0,569900.0,0.680873838,,,7,,,,2023-06-09 15:12:16.759543
42521,2004,2005-07-29,Stamford,1200 BEDFORD ST,5950000.0,683640.0,8.703411152,,,8,,,,2023-06-09 15:23:16.842191
40574,2004,2005-07-22,Newtown,26 MOUNTAIN LAUREL LN,286020.0,509900.0,0.560933516,,,,,,POINT (-73.21614 41.39699),2023-06-09 15:16:16.834164
46838,2004,2005-07-20,Hamden,75 MAIN ST,150150.0,440000.0,0.34125,,,,,,,2023-06-09 15:13:12.007931
42558,2004,2005-08-01,Waterbury,60 NEWPORT DR,82250.0,200000.0,0.41125,,,,,,,2023-06-09 15:26:11.767496
40931,2004,2005-08-03,Middletown,34 MILES AVE,101360.0,270000.0,0.375407407,,,,,,POINT (-72.65829 41.55095),2023-06-09 15:31:11.867138
40133,2004,2005-08-01,Columbia,18 DOUBLEDAY RD,80500.0,227500.0,0.353846154,,,,,,,2023-06-09 15:27:16.688004
41834,2004,2005-07-18,New Haven,611 WHITNEY AVE A2,0.0,439500.0,0.0,,,7,,,,2023-06-09 15:10:16.740441
42403,2004,2005-07-05,Waterbury,73 HILLCREST AVE,76160.0,160000.0,0.476,,,,,,POINT (-72.99305 41.54591),2023-06-09 14:57:11.729739
40469,2004,2005-08-02,Stonington,6 HANCOX ST,214600.0,925000.0,0.232,,,7,,,,2023-06-09 15:28:16.713768
40406,2004,2005-08-09,Brookfield,1 FIELDSTONE RD,154640.0,339900.0,0.45495734,,,,,,,2023-06-09 15:36:16.702228
41854,2004,2005-07-19,New Haven,60 SEA ST,71750.0,180000.0,0.398611111,,,10,,,,2023-06-09 15:11:16.848419
40909,2004,2005-07-22,Manchester,583 HARTFORD RD UT 1,24700.0,92900.0,0.265877287,,,,,,POINT (-72.54734 41.76537),2023-06-09 15:16:16.834164
40844,2004,2005-07-22,Wallingford,63 HERITAGE WOODS,75800.0,177000.0,0.428248588,,,,,,,2023-06-09 15:16:16.834164
40220,2004,2005-08-11,Weston,27 RIVER RD,912310.0,1980000.0,0.460762626,,,,,,,2023-06-09 15:38:16.691129
40300,2004,2005-08-16,Granby,14 DANIELLE RD,128170.0,250000.0,0.51268,,,,,,POINT (-72.80154 41.95893),2023-06-09 15:41:11.727517
40342,2004,2005-07-26,Bethel,50 & 52 KNOLLWOOD DR,169470.0,375000.0,0.45192,,,1,,,,2023-06-09 15:19:16.851789
40745,2004,2005-08-04,Naugatuck,74 3 RIDGE RD,44570.0,116000.0,0.384224138,,,,,,POINT (-73.06545 41.50986),2023-06-09 15:32:11.707834
41523,2004,2005-07-08,Hartford,502-504 EDGEWOOD ST,53970.0,189000.0,0.285555556,,,,,,,2023-06-09 15:01:16.702198
49144,2004,2005-08-01,Burlington,2 CENTERWOOD RD E,215740.0,336000.0,0.642083333,,,25,,,POINT (-72.96626 41.76856),2023-06-09 15:27:16.688004
40866,2004,2005-08-01,Torrington,240 TORCON DR,76100.0,73500.0,1.03537415,,,8,,,,2023-06-09 15:26:11.767496
40129,2004,2005-07-22,Prospect,10 MURPHY RD,8400.0,8299.0,1.012170141,,,17,,,,2023-06-09 15:14:11.664587
40995,2004,2005-08-02,Manchester,57 SHALLOWBROOK LN,126200.0,235000.0,0.537021277,,,,,,,2023-06-09 15:28:16.713768
41041,2004,2005-07-15,Fairfield,3810 CONGRESS ST,498960.0,928000.0,0.537672414,,,,,,,2023-06-09 15:08:11.746737
40858,2004,2005-06-30,West Haven,110 RICHARD PL,88690.0,320000.0,0.27715625,,,,,,,2023-06-09 14:52:56.443116
41586,2004,2005-07-02,Hartford,43 GILMAN ST,11970.0,65000.0,0.184153846,,,,,,,2023-06-09 14:56:11.832913
41634,2004,2005-07-29,Hartford,31 WOODLAND ST 6R,51240.0,200000.0,0.2562,,,,,,,2023-06-09 15:23:16.842191
40679,2004,2005-07-12,Naugatuck,1A SHADDUCK RD,19660.0,23000.0,0.854782609,,,14,,,,2023-06-09 15:04:16.784212
40902,2004,2005-07-07,West Hartford,67 LOVELACE DR,165820.0,431000.0,0.384733179,,,,,,,2023-06-09 15:00:16.725052
41584,2004,2005-07-21,Hartford,330 NEW PARK AVE,8091650.0,2586489.0,3.128430084,,,8,,,,2023-06-09 15:14:11.664587
41666,2004,2005-07-01,Norwalk,50 STUART AVE,112210.0,202000.0,0.55549505,,,,,,POINT (-73.42435 41.10909),2023-06-09 14:54:16.661736
40459,2004,2005-07-12,Wethersfield,375 PINE LN,193600.0,315000.0,0.614603175,,,,,,,2023-06-09 15:04:16.784212
40947,2004,2005-07-26,Norwich,922 OLD POND LN,65000.0,150000.0,0.433333333,,,,,,,2023-06-09 15:18:16.806490
40542,2004,2005-07-21,Farmington,6B TALCOTT FRST RD,91550.0,206500.0,0.443341404,,,,,,,2023-06-09 15:14:11.664587
40118,2004,2005-07-29,Goshen,40 TYLER LK HTS,180800.0,680000.0,0.265882353,,,,,,,2023-06-09 15:23:16.842191
41853,2004,2005-07-25,Norwalk,44 BAYVIEW AVE,279580.0,640000.0,0.43684375,,,,,,,2023-06-09 15:17:16.778949
40819,2004,2005-07-01,Middletown,211 PROSPECT ST,107370.0,225000.0,0.4772,,,,,,POINT (-72.66024 41.56597),2023-06-09 14:56:11.832913
40384,2004,2005-07-26,New Canaan,289 NEW NORWALK RD 36,409000.0,790000.0,0.517721519,,,,,,,2023-06-09 15:18:16.806490
42090,2004,2005-08-16,New Haven,1250 TOWNSEND AVE,96740.0,230000.0,0.420608696,,,,,,,2023-06-09 15:41:11.727517
40979,2004,2005-08-02,Norwich,15 MALAVENDA LN,144000.0,308000.0,0.467532468,,,,,,,2023-06-09 15:29:16.935029
41019,2004,2005-07-13,Milford,300 MEADOWSIDE RD UT 209,47740.0,162900.0,0.293063229,,,,,,,2023-06-09 15:05:11.681631
40953,2004,2005-06-30,Milford,63 MILFORD PT RD,286790.0,85000.0,3.374,,,8,,,,2023-06-09 14:53:16.865376
40410,2004,2005-08-12,Brookfield,28 FARVIEW RD,229210.0,440000.0,0.520931818,,,,,,POINT (-73.40392 41.4818),2023-06-09 15:39:11.845186
40763,2004,2005-08-05,Shelton,47 MIDDLE AVE,137690.0,346620.0,0.397236166,,,,,,,2023-06-09 15:33:11.789050
40542,2004,2005-07-27,Southbury,474 S FLAT HL RD,98200.0,185000.0,0.530810811,,,,,,,2023-06-09 15:20:11.681819
40173,2004,2005-06-30,Weston,37 TREADWELL LN,604520.0,863000.0,0.700486674,,,,,,,2023-06-09 14:52:56.443116
40865,2004,2005-07-29,Wallingford,2 MUNSON DR 1,177900.0,360000.0,0.494166667,,,25,,,,2023-06-09 15:23:16.842191
40237,2004,2005-07-01,Plymouth,127 MAIN ST,117780.0,175000.0,0.673028571,,,,,,,2023-06-09 14:53:16.865376
40562,2004,2005-07-29,South Windsor,25 WALCOTT GRN UT 97,115840.0,251000.0,0.461513944,,,,,,,2023-06-09 15:23:16.842191
42667,2004,2005-08-08,Waterbury,25 CASSIDY AVE,49070.0,117900.0,0.41620017,,,7,,,,2023-06-09 15:35:11.709436
40607,2004,2005-07-18,Groton,591 NOANK RD,411950.0,900000.0,0.457722222,,,,,,,2023-06-09 15:09:16.693684
41772,2004,2005-08-03,Danbury,36 CRESTVIEW LN,12600.0,525260.0,0.02398812,,,7,,,,2023-06-09 15:30:16.709917
40340,2004,2005-08-04,Colchester,7 FERN DR,71200.0,114000.0,0.624561404,,,,,,,2023-06-09 15:32:11.707834
40340,2004,2005-07-05,Monroe,36 ELAINE DR,247030.0,500000.0,0.49406,,,,,,,2023-06-09 14:58:16.755857
40439,2004,2005-07-29,Guilford,80 GRANITE RD,73500.0,173000.0,0.424855491,,,,,,,2023-06-09 15:23:16.842191
41984,2004,2005-08-08,Norwalk,2 PLATT ST,232120.0,507000.0,0.457830375,,,,,,,2023-06-09 15:35:11.709436
41881,2004,2005-07-28,Norwalk,69 LINCOLN EXT,175700.0,350000.0,0.502,,,,,,,2023-06-09 15:21:11.802916
40738,2004,2005-08-08,Glastonbury,480 WEIR ST,166100.0,300000.0,0.553666667,,,25,,,POINT (-72.51963 41.69743),2023-06-09 15:35:11.709436
40862,2004,2005-07-01,West Haven,69 FOURTH AVE &,130830.0,355000.0,0.368535211,,,,,,,2023-06-09 14:54:16.661736
48785,2004,2005-07-07,Hamden,45 WELCH ST,63280.0,214900.0,0.294462541,,,,,,,2023-06-09 15:00:16.725052
40578,2004,2005-08-12,Southbury,26 FARVIEW CMNS,136860.0,279900.0,0.488960343,,,,,,,2023-06-09 15:39:11.845186
40374,2004,2005-07-06,Killingly,60 FURNACE ST,72790.0,212500.0,0.342541176,,,,,,,2023-06-09 14:59:11.729205
42028,2004,2005-08-09,New Haven,84 ARCH ST,68670.0,275000.0,0.249709091,,,,,,,2023-06-09 15:36:16.702228
41324,2004,2005-07-28,Meriden,3908 MEETINGHOUSE VLG,52500.0,142000.0,0.36971831,,,,,,,2023-06-09 15:21:11.802916
40072,2004,2005-07-15,Lisbon,30 STRNAD RD,71200.0,224900.0,0.316585149,,,,,,,2023-06-09 15:07:16.720011
40827,2004,2005-07-01,Middletown,73 MOSS GLN,205910.0,395000.0,0.521291139,,,,,,,2023-06-09 14:56:11.832913
42797,2004,2005-07-08,Bridgeport,28 LORETTA PL,129080.0,285000.0,0.452912281,,,,,,,2023-06-09 15:01:16.702198
40057,2004,2005-07-15,Bethlehem,CARMEL HL RD N,92200.0,180000.0,0.512222222,,,,,,,2023-06-09 15:09:16.693684
40848,2004,2005-07-28,Torrington,363 MAIN ST,88300.0,215000.0,0.410697674,,,,,,,2023-06-09 15:21:11.802916
41066,2004,2005-07-13,Fairfield,11 STONELEIGH SQ,317590.0,650000.0,0.4886,,,,,,,2023-06-09 15:06:16.712913
40386,2004,2005-07-01,Guilford,28 HORSESHOE RD,185760.0,400000.0,0.4644,,,,,,POINT (-72.65333 41.28394),2023-06-09 14:56:11.832913
40405,2004,2005-08-02,Darien,154 TOKENEKE RD,455420.0,914400.0,0.498053368,,,,,,POINT (-73.45919 41.07448),2023-06-09 15:29:16.935029
40380,2004,2005-07-01,Guilford,120 E BEARHOUSE HL RD,107420.0,225000.0,0.477422222,,,3,,,,2023-06-09 14:54:16.661736
40837,2004,2005-07-25,Torrington,25 ROCKLEDGE LOOP,74700.0,160000.0,0.466875,,,,,,,2023-06-09 15:17:16.778949
40169,2004,2005-07-22,Essex,10 OLD DOBBIN LN,249700.0,447000.0,0.558612975,,,,,,,2023-06-09 15:15:11.820529
42961,2004,2005-07-26,Bridgeport,11 MAGNOLIA ST,201740.0,349000.0,0.578051576,,,,,,,2023-06-09 15:18:16.806490
40116,2004,2005-07-22,Killingworth,18 RACHELS CT,65450.0,614760.0,0.106464311,,,7,,,,2023-06-09 15:15:11.820529
40620,2004,2005-07-12,Trumbull,52 TOPAZ LN,555570.0,1075000.0,0.516809302,,,7,,,,2023-06-09 15:04:16.784212
42059,2004,2005-08-16,Norwalk,3 OAKWOOD AVE,136920.0,257500.0,0.531728155,,,,,,POINT (-73.42867 41.14673),2023-06-09 15:41:11.727517
40800,2004,2005-08-01,New Milford,MIST HL DR,22470.0,12000.0,1.8725,,,3,,,,2023-06-09 15:27:16.688004
40250,2004,2005-08-03,Portland,159 SUMMER ST,65100.0,138500.0,0.470036101,,,,,,,2023-06-09 15:31:11.867138
40696,2004,2005-07-19,Shelton,117 HEATHER RDG,61110.0,185000.0,0.330324324,,,,,,POINT (-73.13486 41.27096),2023-06-09 15:11:16.848419
41814,2004,2005-07-13,New Haven,258 JAMES ST,66640.0,149000.0,0.447248322,,,,,,,2023-06-09 15:06:16.712913
40916,2004,2005-08-01,East Hartford,45 MANOR CIR,70440.0,161000.0,0.437515528,,,,,,,2023-06-09 15:27:16.688004
40276,2004,2005-07-28,Putnam,91 SMITH ST,71500.0,189900.0,0.376513955,,,,,,,2023-06-09 15:21:11.802916
41922,2004,2005-07-20,Southington,20 BISHOP AVE,42560.0,70000.0,0.608,,,,,,,2023-06-09 15:13:12.007931
43167,2004,2005-08-12,Bridgeport,44 WOODLAND AVE,152740.0,355000.0,0.430253521,,,,,,,2023-06-09 15:39:11.845186
42589,2004,2005-07-11,Waterbury,459 MAYBROOK RD,146510.0,150000.0,0.976733333,,,8,,,POINT (-73.07532 41.53928),2023-06-09 15:02:11.704908
41277,2004,2005-08-01,Bristol,18 JENNINGS RD,104310.0,252350.0,0.413354468,,,,,,,2023-06-09 15:26:11.767496
41187,2004,2005-07-19,Bristol,387 PARK ST,55290.0,227500.0,0.243032967,,,25,,,POINT (-72.9641 41.67179),2023-06-09 15:12:16.759543
40157,2004,2005-08-15,Burlington,38 WARREN GLN,91980.0,696195.0,0.132118157,,,7,,,POINT (-72.9986 41.74588),2023-06-09 15:40:11.705161
40489,2004,2005-07-21,New London,23 STEWARD ST,101990.0,12000.0,8.499166667,,,8,,,,2023-06-09 15:14:11.664587
40287,2004,2005-07-27,Stafford,51 OLD SPRINGFIELD RD,2113800.0,17500.0,120.7885714,,,8,,,POINT (-72.36336 41.97461),2023-06-09 15:19:16.851789
40280,2004,2005-07-05,Winchester,96 GILETTE RD 1,57330.0,103000.0,0.556601942,,,,,,POINT (-73.08813 41.92277),2023-06-09 14:57:11.729739
41601,2004,2005-07-26,Hartford,28-30 ROCKVILLE ST,41160.0,144131.0,0.285573541,,,13,,,,2023-06-09 15:18:16.806490
41952,2004,2005-08-03,Norwalk,4 DASKAMS LN,49636.0,275000.0,0.180494545,,,7,,,,2023-06-09 15:30:16.709917
40303,2004,2005-07-11,Colchester,122 BULL HL RD,154400.0,317000.0,0.487066246,,,,,,,2023-06-09 15:03:11.793148
